qkey,attribute,configuration,declared_class_idx,declared_class,declaration,steer_class_idx,steer_class,magnitude,from_idx,to_idx_exclusive,seed,n_options,option_letters,options,response_distribution,question
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.15636259, 0.26494479, 0.57869262]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.13176891, 0.47637537, 0.39185569]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.15319017, 0.63495553, 0.21185429]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_male__steer_female,0,male,I am a man.,1,female,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.1727609, 0.70497233, 0.12226678]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.31955352, 0.08344196, 0.59700459]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.69691092, 0.10593954, 0.19714947]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.75159663, 0.12414107, 0.12426236]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.75686938, 0.11527894, 0.12785162]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.68724924, 0.12850133, 0.18424949]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,gender,declare_female__steer_male,1,female,I am a woman.,0,male,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.50336653, 0.18772733, 0.30890611]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.19814798, 0.0642037, 0.73764831]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.16454574, 0.07460242, 0.7608518]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.1457077, 0.13849321, 0.71579903]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.13099025, 0.2024858, 0.66652393]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.1510762, 0.16919731, 0.67972648]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_adult__steer_older_adult,2,adult,I am an adult.,3,older_adult,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.31950092, 0.07891116, 0.60158789]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.10674064, 0.11677462, 0.77648467]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.07147219, 0.09769091, 0.83083689]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.04689001, 0.11052331, 0.84258664]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.02796281, 0.14035243, 0.83168477]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.03168018, 0.20002946, 0.7682904]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,age,declare_older_adult__steer_adult,3,older_adult,I am an older adult.,2,adult,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.10513345, 0.31757033, 0.5772962]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.01722286, 0.03668401, 0.94609308]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.02597319, 0.08790907, 0.88611782]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,5.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.02963877, 0.16398528, 0.80637592]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,7.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.02704559, 0.19974385, 0.77321059]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,9.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.0229652, 0.21430035, 0.76273441]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_some schooling__steer_college and more,0,some schooling,I did not complete high school.,2,college and more,13.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.02398201, 0.29273194, 0.68328601]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,1.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.32824415, 0.17707445, 0.49468145]",Which of these statements best describes your opinion about the United States?
USEXCEPT_W92,education,declare_college and more__steer_some schooling,2,college and more,I have a college education or higher.,0,some schooling,3.0,19,29,42,3,"[""A"", ""B"", ""C""]","[""The U.S. stands above all other countries in the world"", ""The U.S. is one of the greatest countries in the world, along with some others"", ""There are other countries that are better than the U.S.""]","[0.34833506, 0.2538538, 0.39781111]",Which of these statements best describes your opinion about the United States?
